"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.050883667E0,1.792106693E0,-7.103127408E-1,-1.442566574E-1
5.140991667E0,2.823825091E-1,-1.767262459E-1,-9.805092140E-1
5.231099667E0,-1.011457211E0,-6.384551382E-1,-1.365572777E0
5.321207667E0,-1.785321000E0,-8.751439959E-1,-9.619839191E-1
5.411315667E0,-2.728848767E-1,8.268313766E-1,6.171361899E-1
5.501422667E0,1.383415555E0,2.188577735E-1,9.958585936E-1
5.591530667E0,4.208480841E0,4.233664799E-1,2.105256667E0
5.681638667E0,1.793763794E0,-6.637197876E-1,-6.976412398E-1
5.771746667E0,-4.779959047E0,-3.627437174E-1,-2.376389133E0
5.861853667E0,1.422963783E0,1.419344941E0,3.461990792E0
5.951961667E0,1.394560933E0,2.569893379E0,-7.042304671E-1
6.042069083E0,-7.491652084E0,-2.340837477E0,-3.719572921E0
6.132177083E0,-1.077915494E0,1.150435587E0,6.073806953E-1
6.222285083E0,5.104660780E0,2.158371019E0,9.086046875E-2
6.312392083E0,-6.520285138E0,-4.066270124E0,-5.395599520E0
6.402500083E0,-1.055376232E0,5.550972319E-1,-1.875858994E0
6.492608083E0,8.414344468E0,1.898018480E0,3.044383235E0
6.582716083E0,-2.715246390E0,-2.074145971E0,-3.268605244E0
6.672824083E0,-1.859071931E0,-1.878120990E0,-1.663206578E0
6.762931083E0,6.597310510E0,2.984735788E0,4.508613743E0
6.853039083E0,-9.790028250E-1,-1.293103263E0,1.066711645E0
6.943147083E0,-7.856062258E0,-3.207671995E0,-5.333124359E0
7.033255917E0,1.523072793E0,6.846592516E-1,7.912575012E-1
7.123362917E0,7.137239479E0,1.059900223E0,3.053818887E0
7.213470917E0,-2.714545308E0,-2.492680604E0,-6.768830395E-1
7.303578917E0,-1.323831843E0,-3.922683558E-1,6.123707092E-1
7.393686917E0,3.501108080E-1,-1.817025188E-1,7.155267030E-1
7.483794917E0,6.817602021E-1,8.990646628E-1,2.658217911E0
7.573901917E0,4.679877520E-2,-3.157780042E-1,-5.256401289E-1
7.664009917E0,-1.360516689E0,3.852581289E-1,2.711084926E-1
7.754117917E0,-4.013470352E-2,-1.127117768E0,-1.747651482E0
7.844225917E0,-9.153816104E-3,6.510348380E-2,-6.372909576E-1
7.934333917E0,-6.945615113E-3,3.805499509E-1,-2.628148019E-1
8.024440667E0,3.058383223E-1,-2.322952598E-1,3.630343240E-1
