"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.242440733E1,1.327874608E0,-2.352318777E0,4.803701667E0
3.252451933E1,-2.376745579E1,-7.300824693E0,4.519176153E0
3.262463133E1,-2.244363096E0,-2.249648979E0,-9.893549183E-2
3.272474333E1,1.262858832E1,1.826715120E-1,-5.768308647E0
3.282485646E1,9.658905609E0,-2.983484776E-1,-2.409057527E0
3.292496846E1,-1.657881519E1,-1.054251579E1,-3.372920156E0
3.302508046E1,-2.386604218E0,9.651080865E-1,3.613920166E0
3.312519346E1,2.072560206E0,-7.159883407E-1,1.643022282E-1
3.322530546E1,1.590725663E0,-2.013504497E0,-9.837788308E-1
3.332541746E1,3.081333545E0,-5.727499759E-1,-1.306209505E0
3.342552946E1,2.469103754E0,2.119409560E-1,-1.569028400E0
3.352564146E1,9.526266199E-1,1.676165470E0,-1.347445239E0
3.362575346E1,-1.302185451E0,1.601997925E0,-8.634981696E-1
3.372586546E1,-1.530769483E0,2.385295612E-1,-7.576915598E-1
3.382597721E1,-1.336424407E0,-3.493185103E-1,-3.752649450E-1
3.392608921E1,-2.996709716E-1,2.873497188E-1,-8.779828191E-2
3.402620121E1,-2.586094844E-1,2.028235388E-1,-6.354518621E-1
3.412631321E1,-6.365957236E-1,-1.206368297E-1,-9.852709671E-1
3.422642621E1,-1.916270564E0,-1.481369866E0,-7.603074579E-1
3.432653821E1,2.163218361E0,-1.631954965E0,2.474580256E0
3.442665021E1,-1.869949506E0,8.868588924E-2,-7.879845223E-1
3.452676221E1,-1.728320003E-1,7.637697405E-1,-2.110160726E0
3.462687421E1,-4.973887217E-1,-1.250103132E0,1.991211695E0
3.472698621E1,7.822953569E0,5.834193903E-1,7.958727086E-1
3.482709775E1,-1.790016899E0,-3.012716469E-1,-1.006020470E0
3.492720975E1,3.188090254E0,2.506096163E-1,-1.896122228E0
3.502732175E1,-2.668493807E-1,3.355746299E-2,-3.157762501E-1
3.512743375E1,3.139136195E-1,2.742361683E-1,8.871889678E-1
3.522754575E1,7.045292598E-1,-4.551662698E-1,-1.132070067E0
3.532765775E1,5.377719319E-1,-5.617197883E-1,-7.521261068E-1
3.542776975E1,-9.586428201E-1,-1.834997190E0,-2.070313121E0
3.552788175E1,1.660936689E0,-1.699703729E-1,2.606030926E0
3.562799375E1,1.270830342E0,7.240545747E-1,1.668756756E0
3.572810575E1,-1.105112064E0,-4.602352211E-1,-3.932308075E-1
3.582821871E1,2.281082441E0,-5.030748466E-1,6.480372629E-1
3.592833071E1,1.023511831E0,7.860499710E-2,2.971344495E-1
3.602844271E1,1.541185128E0,1.023014233E-1,-1.266700746E0
3.612855471E1,-6.107416749E-2,3.925721186E-1,8.704010269E-1
3.622866671E1,-1.611977953E-1,8.803184894E-1,9.961740509E-1
